species,Wing.Length,Secondary1,Kipps.Distance,Tail.Length,Hand-Wing.Index,aspect_ratio,wing_loading_proxy,pointedness_index,efficiency_index,score_soaring,score_diving,score_maneuvering,score_cruising,score_hovering,category_score,flight_category
Cacatua_moluccensis,294.2,209.8,84.5,170.5,28.7,1.4022878932316492,0.008224562423646036,0.28721957851801494,0.08243201903467029,3.255854214123007,3.184373576309795,0.8194077448747152,2.828883826879271,1.182733485193622,3.255854214123007,soaring
Nisaetus_philippensis,355.2,262.2,93.8,253.4,26.4,1.3546910755148742,0.0053460579144233395,0.26407657657657657,0.06971621621621621,3.254123006833713,2.969407744874715,1.0407517084282463,2.6338496583143503,1.0669476082004556,3.254123006833713,soaring
Ducula_whartoni,251.0,179.2,72.2,170.6,28.8,1.400669642857143,0.00821025581979568,0.28764940239043824,0.08284302788844622,3.2540318906605923,3.189066059225513,0.8177676537585422,2.8313439635535307,1.2419134396355351,3.2540318906605923,soaring
Nisaetus_floris,436.7,320.8,115.9,229.3,26.5,1.361284289276808,0.00593669554852511,0.2653995878177239,0.07033089077169682,3.2527107061503417,2.985193621867882,1.0194533029612758,2.649886104783599,1.0246013667425968,3.2527107061503417,soaring
Syrmaticus_mikado,218.8,163.3,50.7,337.8,23.7,1.3398652786282914,0.0039664454666320055,0.2317184643510055,0.0549172760511883,3.247972665148064,2.6056719817767653,1.2927334851936219,2.3907061503416855,1.0696355353075169,3.247972665148064,soaring
Megatriorchis_doriae,290.5,214.9,75.6,257.5,26.0,1.3517915309446253,0.005249675848328642,0.26024096385542167,0.06766265060240963,3.246970387243736,2.9310478359908885,1.0727334851936219,2.6029157175398634,1.1034396355353078,3.246970387243736,soaring
Strepera_versicolor,267.3,196.1,71.8,213.7,26.8,1.3630800611932687,0.0063784747833096345,0.26861204638982417,0.07198802843247287,3.2444646924829157,3.0205239179954444,0.9930523917995446,2.6765831435079726,1.1603416856492026,3.2444646924829157,soaring
Strix_ocellata,323.4,233.4,91.8,176.9,27.9,1.3856041131105397,0.007832697078069755,0.28385899814471244,0.07919666048237477,3.244168564920273,3.1463553530751707,0.8773804100227789,2.779658314350797,1.1373120728929385,3.244168564920273,soaring
Anthochaera_paradoxa,179.7,132.8,40.2,233.6,23.2,1.3531626506024095,0.00579264833305826,0.2237061769616027,0.05189983305509182,3.2416856492027333,2.5160592255125285,1.3120956719817767,2.3560820045558084,1.1250797266514807,3.2416856492027333,soaring
Strepera_fuliginosa,255.1,183.9,75.5,174.7,29.2,1.3871669385535617,0.007940280129098807,0.2959623676989416,0.08642101136809094,3.2413667425968113,3.2402961275626425,0.8103189066059224,2.8437813211845104,1.2653986332574032,3.2413667425968113,soaring
Dacelo_novaeguineae,216.1,152.3,62.5,153.1,29.1,1.418910045961917,0.009267864441292732,0.2892179546506247,0.0841624248033318,3.2408200455580864,3.2071526195899773,0.7770387243735762,2.862232346241458,1.30127562642369,3.2408200455580864,soaring
Ducula_latrans,230.8,163.8,66.9,158.3,29.0,1.409035409035409,0.008901044908625451,0.28986135181975736,0.08405979202772963,3.2404100227790433,3.2062186788154894,0.7944191343963556,2.8502961275626424,1.2767425968109336,3.2404100227790433,soaring
Onychognathus_salvadorii,154.7,114.2,38.5,227.6,25.2,1.3546409807355515,0.005951849651737924,0.24886877828054302,0.06271493212669683,3.237858769931663,2.811890660592255,1.1341685649202735,2.5364464692482915,1.3664692482915715,3.237858769931663,soaring
Ciccaba_nigrolineata,255.0,182.6,72.4,165.2,28.5,1.3964950711938664,0.008453359995120258,0.283921568627451,0.08091764705882352,3.236719817767654,3.165330296127563,0.8363097949886105,2.8133029612756264,1.227653758542141,3.236719817767654,soaring
Clamator_coromandus,159.8,117.5,42.2,212.4,26.4,1.36,0.0064030131826742,0.2640801001251564,0.06971714643304129,3.235079726651481,2.9696810933940774,1.0307972665148064,2.6406378132118453,1.410501138952164,3.235079726651481,soaring
Ketupa_flavipes,432.8,318.2,110.3,206.8,25.8,1.3601508485229417,0.00657713176268347,0.2548521256931608,0.06575184842883548,3.2320728929384965,2.884214123006834,1.0768792710706152,2.592665148063781,0.9852164009111616,3.2320728929384965,soaring
Aviceda_jerdoni,302.8,222.9,76.9,211.0,25.6,1.3584567070435174,0.006438183445703873,0.2539630118890357,0.06501453104359314,3.231070615034169,2.866947608200456,1.0953302961275626,2.5768109339407745,1.0541457858769931,3.231070615034169,soaring
Cuculus_crassirostris,206.0,147.5,58.5,162.0,28.4,1.3966101694915254,0.008621050428960034,0.28398058252427183,0.0806504854368932,3.2301138952164012,3.162619589977221,0.8405239179954442,2.8090205011389524,1.3194305239179953,3.2301138952164012,soaring
Amazona_imperialis,282.0,202.9,79.1,167.0,28.1,1.389847215377033,0.008322438415431335,0.2804964539007092,0.07881950354609929,3.22997722095672,3.1377448747152625,0.8644874715261959,2.7880182232346242,1.1833485193621869,3.22997722095672,soaring
Podargus_papuensis,289.6,215.6,78.1,267.4,26.6,1.3432282003710576,0.005023291699218615,0.2696823204419889,0.07173549723756906,3.2291571753986332,3.0187927107061503,1.043530751708428,2.642596810933941,1.150227790432802,3.2291571753986332,soaring
Parabuteo_leucorrhous,241.0,174.2,65.5,171.6,27.3,1.3834672789896671,0.008062163630475915,0.2717842323651452,0.07419709543568465,3.227380410022779,3.0583826879271068,0.9279954441913438,2.728838268792711,1.2038041002277904,3.227380410022779,soaring
Pica_nutalli,188.8,140.2,49.9,241.5,26.2,1.3466476462196864,0.005576180729688142,0.2643008474576271,0.0692468220338983,3.2245102505694763,2.964669703872437,1.066902050113895,2.614533029612756,1.3053986332574032,3.2245102505694763,soaring
Lophophorus_sclateri,295.2,215.6,79.7,186.5,27.0,1.3692022263450834,0.007341566897292672,0.26998644986449866,0.07289634146341464,3.2245102505694763,3.0359681093394078,0.9706378132118452,2.6948974943052395,1.13250569476082,3.2245102505694763,soaring
Lyrurus_mlokosiewiczi,197.8,142.8,56.1,166.8,28.2,1.3851540616246498,0.008304280944991905,0.28361981799797775,0.07998078867542972,3.220865603644647,3.1544191343963552,0.8648063781321181,2.79002277904328,1.3416173120728934,3.220865603644647,soaring
Podargus_strigoides,228.8,165.8,63.0,172.0,27.5,1.3799758745476478,0.008023115549695627,0.2753496503496503,0.07572115384615383,3.219544419134396,3.0862870159453304,0.921138952164009,2.7394533029612753,1.2397722095671984,3.219544419134396,soaring
Coccyzus_ferrugineus,129.6,92.0,37.7,151.2,29.1,1.408695652173913,0.009316770186335404,0.2908950617283951,0.08465046296296297,3.218952164009112,3.2151708428246017,0.7895216400911164,2.855125284738041,1.6765831435079728,3.218952164009112,soaring
Strix_leptogrammica,313.0,224.3,89.2,157.0,28.5,1.3954525189478377,0.008888232604763298,0.28498402555910546,0.08122044728434506,3.215307517084282,3.1694305239179954,0.8381776765375855,2.813120728929385,1.1643280182232345,3.215307517084282,soaring
Dromococcyx_phasianellus,162.8,120.6,41.7,216.4,25.7,1.349917081260365,0.006238064146304829,0.25614250614250617,0.06582862407862408,3.2148974943052395,2.8879726651480633,1.1022779043280182,2.5751708428246016,1.3670159453302961,3.2148974943052395,soaring
Tanysiptera_galatea,104.3,77.7,25.4,236.0,24.8,1.3423423423423422,0.00568789128111162,0.24352828379674016,0.06039501438159157,3.2129384965831433,2.7559681093394075,1.1933257403189066,2.487608200455581,1.743986332574032,3.2129384965831433,soaring
Nisaetus_nipalensis,423.7,317.6,107.0,286.4,25.1,1.3340680100755666,0.0046580586943979286,0.2525371725277319,0.06338683030446071,3.2104328018223236,2.8318223234624145,1.1823462414578587,2.507972665148064,0.9778815489749432,3.2104328018223236,soaring
Dicrurus_megarhynchus,178.3,134.0,44.4,307.2,24.8,1.3305970149253732,0.004331370491293533,0.24901850813236118,0.061756590016825576,3.2086104783599088,2.7949202733485192,1.2130979498861048,2.478451025056948,1.273371298405467,3.2086104783599088,soaring
Ptilostomus_afer,165.1,123.5,41.6,258.0,25.2,1.3368421052631578,0.005181558547531619,0.25196850393700787,0.06349606299212598,3.2080637813211847,2.8339407744874716,1.1676537585421414,2.5186788154897495,1.3423234624145786,3.2080637813211847,soaring
Ducula_mindorensis,230.0,166.4,63.5,164.7,27.6,1.3822115384615383,0.008392298351314746,0.27608695652173915,0.0762,3.2077904328018225,3.0950341685649203,0.9089293849658315,2.7498405466970386,1.2412300683371298,3.2077904328018225,soaring
Bycanistes_brevis,355.0,266.5,87.9,293.3,24.7,1.3320825515947468,0.004541706619825253,0.24760563380281692,0.06115859154929578,3.207107061503417,2.781435079726651,1.2182004555808654,2.4726651480637813,0.9920501138952166,3.207107061503417,soaring
Accipiter_madagascariensis,190.8,136.2,54.5,149.5,28.7,1.4008810572687227,0.009370441854640286,0.2856394129979036,0.08197851153039833,3.202141230068337,3.1780410022779044,0.8223917995444191,2.8256036446469253,1.3686560364464693,3.202141230068337,soaring
Bostrychia_hagedash,338.8,245.3,91.1,162.4,27.1,1.3811659192825112,0.0085047162517396,0.2688902007083825,0.07286924439197166,3.200637813211845,3.033507972665148,0.9467653758542143,2.710751708428246,1.0917767653758543,3.200637813211845,soaring
Pica_hudsonia,202.8,152.1,49.6,262.0,24.6,1.3333333333333335,0.005089058524173028,0.2445759368836292,0.060165680473372785,3.199635535307517,2.7554214123006835,1.2254669703872438,2.462596810933941,1.184487471526196,3.199635535307517,soaring
Rigidipenna_inexpectata,192.0,139.6,52.4,166.0,27.3,1.3753581661891119,0.008285290157765733,0.27291666666666664,0.07450625,3.197312072892938,3.0653075170842823,0.9407972665148063,2.7209111617312067,1.324441913439636,3.197312072892938,soaring
Hylatomus_pileatus,228.4,166.6,56.4,167.3,25.3,1.3709483793517407,0.00819455098237741,0.24693520140105077,0.06247460595446585,3.1954897494305237,2.8058769931662866,1.0994533029612756,2.5579498861047836,1.1202733485193619,3.1954897494305237,soaring
Buceros_bicornis,509.4,385.8,133.7,421.4,25.7,1.3203732503888024,0.003133301495939256,0.262465645857872,0.06745367098547311,3.192892938496583,2.9309339407744877,1.1602277904328018,2.5435990888382687,1.0214123006833715,3.192892938496583,soaring
Strix_woodfordii,256.5,184.5,72.6,150.0,28.2,1.3902439024390243,0.009268292682926829,0.2830409356725146,0.0798175438596491,3.188382687927107,3.1513211845102505,0.8579954441913439,2.7942596810933944,1.218610478359909,3.188382687927107,soaring
Nisaetus_nanus,312.7,234.6,79.8,240.8,25.4,1.3329070758738277,0.005535328388180348,0.25519667412855773,0.06481995522865365,3.185558086560364,2.86874715261959,1.1596355353075172,2.5309794988610474,1.0696127562642368,3.185558086560364,soaring
Batrachostomus_harterti,242.0,175.7,66.3,158.0,27.4,1.377347751849744,0.00871739083449205,0.27396694214876033,0.07506694214876033,3.183143507972665,3.0734396355353075,0.9326195899772207,2.7274715261959,1.2132118451025058,3.183143507972665,soaring
Chondrohierax_wilsonii,244.0,180.5,63.5,185.0,26.0,1.3518005540166205,0.0073070300217114624,0.26024590163934425,0.0676639344262295,3.181731207289294,2.9313211845102503,1.0725512528473802,2.6031890660592256,1.1636674259681095,3.181731207289294,soaring
Ciccaba_huhula,249.5,179.8,69.7,148.5,28.0,1.3876529477196884,0.009344464294408676,0.27935871743486973,0.07822044088176353,3.180501138952164,3.1292938496583145,0.8729840546697039,2.780592255125285,1.2244191343963555,3.180501138952164,soaring
Onychognathus_neumanni,162.7,120.1,41.8,178.8,25.8,1.3547044129891757,0.007576646605084874,0.2569145666871543,0.0662839582052858,3.180182232346241,2.898473804100228,1.084487471526196,2.588428246013667,1.3675398633257403,3.180182232346241,soaring
Dryocopus_martius,237.8,175.2,63.0,175.8,26.4,1.3573059360730595,0.007720739113043569,0.264928511354079,0.06994112699747686,3.1796810933940773,2.9776082004555806,1.0352847380410026,2.6384054669703874,1.189498861047836,3.1796810933940773,soaring
Pulsatrix_koeniswaldiana,316.0,234.7,81.3,192.0,25.6,1.3463996591393268,0.007012498224683994,0.2572784810126582,0.06586329113924051,3.177129840546697,2.8907289293849656,1.115466970387244,2.5668792710706154,1.058883826879271,3.177129840546697,soaring
Ducula_cineracea,214.8,155.2,59.6,149.8,27.8,1.3840206185567012,0.009239122954317096,0.2774674115456238,0.07713594040968343,3.1769476082004555,3.113120728929385,0.8920273348519363,2.765740318906605,1.2810478359908881,3.1769476082004555,soaring
Dicrurus_macrocercus,141.0,101.2,39.2,145.6,27.8,1.3932806324110671,0.009569235112713374,0.27801418439716313,0.07728794326241135,3.175580865603645,3.115854214123007,0.8774487471526197,2.7757630979498864,1.5583143507972665,3.175580865603645,soaring
Ocyceros_birostris,212.3,160.5,43.8,258.3,21.4,1.322741433021807,0.005120950185914855,0.20631182289213376,0.044150730098916624,3.1734396355353076,2.2415034168564922,1.5565375854214123,2.1335307517084283,0.9302050113895215,3.1734396355353076,soaring
Psarocolius_decumanus,198.6,146.2,49.1,170.3,24.8,1.3584131326949385,0.007976589152642034,0.2472306143001007,0.06131319234642498,3.1731662870159454,2.7841685649202734,1.1565603644646925,2.514624145785877,1.17123006833713,3.1731662870159454,soaring
Psarocolius_yuracares,238.6,175.9,54.1,169.6,23.3,1.3564525298465036,0.007997951237302499,0.22673931265716682,0.05283025984911987,3.169612756264237,2.549407744874715,1.293006833712984,2.3712072892938494,0.9845785876993164,3.169612756264237,soaring
Galbula_dea,91.2,66.5,23.8,156.6,26.2,1.3714285714285714,0.00875752599890531,0.26096491228070173,0.06837280701754385,3.1694760820045556,2.9443507972665146,1.0238496583143508,2.6400455580865603,1.9694533029612757,3.1694760820045556,soaring
Nisaetus_alboniger,325.2,245.2,82.0,239.5,25.1,1.3262642740619903,0.005537637887523968,0.2521525215252153,0.06329028290282904,3.1665603644646922,2.8295899772209565,1.1998405466970388,2.4960820045558085,1.0466742596810936,3.1665603644646922,soaring
Phoeniculus_somaliensis,145.0,108.8,35.2,212.4,24.5,1.3327205882352942,0.006274579040655811,0.2427586206896552,0.059475862068965525,3.163234624145786,2.7351936218678814,1.2379726651480638,2.4505694760820047,1.4069020501138954,3.163234624145786,soaring
Ninox_rudolfi,233.0,167.5,65.5,141.5,28.1,1.391044776119403,0.009830705131585887,0.2811158798283262,0.07899356223175967,3.1585421412300687,3.140660592255125,0.8625740318906605,2.7892938496583146,1.2520501138952165,3.1585421412300687,soaring
Guira_guira,173.6,130.5,43.2,213.8,24.9,1.3302681992337164,0.006222021511850872,0.24884792626728114,0.061963133640552996,3.1579043280182235,2.7967881548974947,1.2079043280182233,2.4837813211845106,1.2957858769931663,3.1579043280182235,soaring
Ducula_cuprea,227.9,167.0,60.9,156.5,26.7,1.3646706586826347,0.008719940311071149,0.26722246599385696,0.07134839842035981,3.1560820045558087,3.009840546697039,0.9968109339407745,2.6721640091116172,1.2155808656036449,3.1560820045558087,soaring
Talegalla_cuvieri,275.0,200.5,74.5,151.5,27.1,1.371571072319202,0.009053274404747208,0.27090909090909093,0.07341636363636365,3.1555808656036444,3.0462186788154897,0.9597949886104782,2.7048747152619588,1.1588382687927108,3.1555808656036444,soaring
Psarocolius_montezuma,220.0,162.7,51.6,167.3,23.9,1.352181929932391,0.008082378541138021,0.23454545454545456,0.05605636363636363,3.1543052391799544,2.6415489749430523,1.2483826879271072,2.4246469248291573,1.0637357630979496,3.1543052391799544,soaring
Bubo_shelleyi,430.8,325.1,105.6,228.8,24.5,1.3251307290064596,0.005791655284119141,0.24512534818941503,0.06005571030640668,3.1538496583143503,2.754236902050114,1.2506378132118452,2.4450113895216403,0.9494077448747154,3.1538496583143503,soaring
Strix_chacoensis,273.5,200.8,72.7,157.7,26.6,1.3620517928286853,0.00863698029694791,0.2658135283363803,0.07070639853747716,3.1528018223234624,2.9942824601366747,1.0099999999999998,2.6578132118451028,1.142756264236902,3.1528018223234624,soaring
Crotophaga_ani,144.0,107.3,35.5,180.6,24.8,1.3420316868592732,0.007430961721258435,0.2465277777777778,0.06113888888888889,3.151298405466971,2.7793394077448745,1.1900911161731207,2.49120728929385,1.4171526195899773,3.151298405466971,soaring
Caracara_plancus,378.7,284.6,92.3,205.3,24.4,1.330639494026704,0.00648143932794303,0.2437285450224452,0.05946976498547663,3.149612756264237,2.738382687927107,1.2470842824601367,2.443416856492027,0.958109339407745,3.149612756264237,soaring
Accipiter_tachiro,217.4,161.8,55.6,175.0,25.7,1.3436341161928307,0.007677909235387603,0.25574977000919963,0.0657276908923643,3.1474259681093395,2.8864692482915717,1.1151252847380408,2.5663781321184516,1.2028246013667427,3.1474259681093395,soaring
Jubula_lettii,265.0,195.1,69.9,158.1,26.4,1.3582778062532035,0.008591257471557265,0.2637735849056604,0.06963622641509434,3.1438268792710704,2.96626423690205,1.0352847380410024,2.6363553530751704,1.1451252847380409,3.1438268792710704,soaring
Henicophaps_albifrons,192.6,139.0,52.8,139.4,27.5,1.385611510791367,0.00993982432418484,0.27414330218068533,0.07538940809968847,3.1424601366742597,3.078633257403189,0.9092482915717538,2.7455580865603646,1.3186788154897493,3.1424601366742597,soaring
Macroagelaius_subalaris,125.0,90.4,29.6,139.8,24.6,1.3827433628318584,0.009890868117538327,0.2368,0.0582528,3.141548974943052,2.6953302961275627,1.14125284738041,2.5110706150341686,1.4934168564920274,3.141548974943052,soaring
Aegotheles_crinifrons,164.6,119.5,45.0,144.1,27.4,1.3774058577405857,0.00955868048397353,0.2733900364520049,0.07490886998784933,3.140182232346242,3.070569476082005,0.9330296127562641,2.7274259681093396,1.4246013667425972,3.140182232346242,soaring
Accipiter_trinotatus,162.9,115.0,43.0,128.8,27.2,1.4165217391304348,0.010997839589522008,0.2639656230816452,0.07179864947820748,3.1399999999999997,3.0020045558086563,0.8955808656036445,2.7450113895216397,1.3848291571753988,3.1399999999999997,soaring
Ducula_oceanica,214.8,156.8,58.0,145.2,27.0,1.3698979591836735,0.009434558947545961,0.27001862197392923,0.07290502793296089,3.1330751708428246,3.03628701594533,0.9697722095671983,2.6958542141230066,1.2527790432801824,3.1330751708428246,soaring
Dicrurus_waldenii,143.9,108.2,35.7,192.2,24.8,1.3299445471349354,0.006919586613605282,0.2480889506601807,0.06152605976372481,3.13243735763098,2.7888154897494304,1.2156036446469247,2.476628701594533,1.4358314350797268,3.13243735763098,soaring
Hierococcyx_pectoralis,171.2,124.2,47.0,140.2,27.4,1.3784219001610305,0.009831825250791943,0.27453271028037385,0.07522196261682243,3.1281548974943054,3.077129840546697,0.9300683371298404,2.7306150341685655,1.3944419134396357,3.1281548974943054,soaring
Psarocolius_oleagineus,209.9,157.3,52.3,179.2,24.8,1.3343928798474252,0.007446388838434293,0.24916626965221533,0.06179323487374941,3.125102505694761,2.797289293849658,1.2045330296127563,2.484464692482916,1.1771981776765377,3.125102505694761,soaring
Psarocolius_angustifrons,209.9,157.3,52.3,179.2,24.8,1.3343928798474252,0.007446388838434293,0.24916626965221533,0.06179323487374941,3.125102505694761,2.797289293849658,1.2045330296127563,2.484464692482916,1.1771981776765377,3.125102505694761,soaring
Coccyzus_melacoryphus,116.3,84.3,32.0,139.2,27.5,1.379596678529063,0.009910895679088096,0.2751504729148753,0.07566638005159071,3.1249202733485193,3.085421412300683,0.9222323462414577,2.7380410022779045,1.7436446469248295,3.1249202733485193,soaring
Coracina_welchmani,185.1,136.2,48.9,148.1,26.4,1.3590308370044053,0.009176440492939942,0.26418152350081037,0.06974392220421394,3.121093394077449,2.970227790432802,1.0322779043280184,2.6399544419134395,1.3104100227790432,3.121093394077449,soaring
Coracias_naevius,181.8,132.0,50.0,138.8,27.5,1.3772727272727274,0.009922714173434634,0.275027502750275,0.07563256325632561,3.119726651480638,3.0846924829157176,0.9257858769931662,2.7356719817767656,1.3654214123006838,3.119726651480638,soaring
Coracina_personata,164.7,118.4,44.5,132.0,27.3,1.3910472972972971,0.0105382371007371,0.27018822100789314,0.07376138433515483,3.1172665148063783,3.05004555808656,0.9165148063781321,2.734897494305239,1.4031662870159454,3.1172665148063783,soaring
Talegalla_jobiensis,286.2,215.3,70.9,181.2,24.8,1.329307942405945,0.0073361365474941785,0.24772886093640814,0.06143675751222922,3.116993166287016,2.786583143507973,1.2172437357630979,2.475307517084283,1.0586104783599088,3.116993166287016,soaring
Anthochaera_carunculata,154.5,115.2,39.9,163.2,25.6,1.3411458333333333,0.00821780535130719,0.258252427184466,0.0661126213592233,3.1136674259681096,2.8970615034168565,1.1246697038724374,2.5608200455580867,1.4113211845102502,3.1136674259681096,soaring
Corvus_florensis,226.0,168.4,57.6,160.0,25.5,1.342042755344418,0.008387767220902613,0.25486725663716814,0.06499115044247787,3.1090205011389527,2.8706833712984055,1.13250569476082,2.5507061503416857,1.1741913439635536,3.1090205011389527,soaring
Accipiter_griseiceps,187.2,137.3,50.0,141.2,26.8,1.3634377276037872,0.009656074558100478,0.2670940170940171,0.07158119658119659,3.107015945330296,3.011822323462414,0.9938268792710709,2.6750797266514805,1.3222551252847379,3.107015945330296,soaring
Quiscalus_mexicanus,168.6,126.4,46.0,170.1,26.8,1.3338607594936709,0.007841627039939276,0.27283511269276395,0.07311981020166075,3.1068792710706155,3.0456719817767652,1.0502733485193625,2.6426879271070614,1.4322323462414575,3.1068792710706155,soaring
Ramphiculus_fischeri,169.0,122.6,46.4,135.0,27.5,1.3784665579119086,0.010210863391940064,0.27455621301775146,0.07550295857988165,3.1068337129840544,3.081366742596811,0.9240546697038725,2.7359908883826876,1.409886104783599,3.1068337129840544,soaring
Buteogallus_schistaceus,272.0,204.5,70.0,173.2,25.5,1.3300733496332517,0.007679407330446028,0.25735294117647056,0.06562499999999999,3.1049658314350794,2.887129840546697,1.1564692482915717,2.5379954441913437,1.1200683371298406,3.1049658314350794,soaring
Bycanistes_sharpii,251.2,189.6,61.6,181.5,24.5,1.3248945147679325,0.0072996942962420515,0.24522292993630576,0.06007961783439491,3.1040546697038724,2.75501138952164,1.2507744874715263,2.445148063781321,1.090273348519362,3.1040546697038724,soaring
Hierococcyx_vagans,147.2,106.7,39.3,133.4,27.0,1.3795688847235237,0.010341595837507675,0.2669836956521739,0.07208559782608695,3.100318906605922,3.0186560364464694,0.9580637813211844,2.7005466970387237,1.4898633257403193,3.100318906605922,soaring
Bostrychia_olivacea,347.0,255.9,91.1,143.5,26.3,1.3559984368894098,0.009449466459159651,0.26253602305475504,0.06904697406340059,3.096628701594533,2.957015945330296,1.0467653758542144,2.6277904328018225,1.0671753986332573,3.096628701594533,soaring
Coracina_caledonica,185.5,137.2,48.3,145.3,26.1,1.3520408163265307,0.00930516735255699,0.26037735849056604,0.06795849056603774,3.0957175398633257,2.937266514806378,1.065466970387244,2.609886104783599,1.3037813211845104,3.0957175398633257,soaring
Ducula_mullerii,233.0,170.8,63.4,138.2,27.1,1.3641686182669788,0.009870974082973797,0.2721030042918455,0.07373991416309013,3.095079726651481,3.053143507972665,0.9704100227790431,2.6984054669703874,1.228268792710706,3.095079726651481,soaring
Ducula_lacernulata,208.0,154.3,53.7,148.5,25.8,1.3480233311730394,0.009077598189717437,0.25817307692307695,0.06660865384615385,3.093895216400911,2.905763097949886,1.0976537585421413,2.580865603644647,1.2290432801822324,3.093895216400911,soaring
Ducula_bakeri,205.7,151.4,54.3,140.7,26.4,1.3586525759577277,0.009656379360040709,0.2639766650461838,0.0696898395721925,3.093302961275626,2.9681321184510248,1.033599088838269,2.6383143507972666,1.2565603644646925,3.093302961275626,soaring
Bubo_sumatranus,331.8,249.2,84.8,165.6,25.4,1.3314606741573034,0.008040221462302558,0.25557564798071125,0.06491621458710066,3.092300683371299,2.8712528473804104,1.161981776765376,2.5297949886104787,1.0573576309794988,3.092300683371299,soaring
Nucifraga_multipunctata,205.9,153.3,52.6,150.6,25.5,1.3431180691454663,0.008918446674272686,0.2554638173870811,0.06514327343370568,3.0903416856492028,2.875148063781321,1.129498861047836,2.5531662870159453,1.2212984054669702,3.0903416856492028,soaring
Lanius_giganteus,120.0,88.6,31.0,142.2,25.9,1.3544018058690745,0.00952462592031698,0.25833333333333336,0.06690833333333333,3.089521640091116,2.9118223234624145,1.0761958997722096,2.597403189066059,1.649134396355353,3.089521640091116,soaring
Lanius_sphenocercus,120.0,88.6,31.0,142.2,25.9,1.3544018058690745,0.00952462592031698,0.25833333333333336,0.06690833333333333,3.089521640091116,2.9118223234624145,1.0761958997722096,2.597403189066059,1.649134396355353,3.089521640091116,soaring
Mulleripicus_pulverulentus,238.6,180.1,58.7,171.4,24.5,1.3248195446973903,0.007729402244442184,0.24601844090528083,0.0602745180217938,3.0872892938496586,2.7618451025056947,1.2498177676537587,2.447152619589977,1.111138952164009,3.0872892938496586,soaring
Enicurus_maculatus,102.5,76.0,25.9,145.2,25.4,1.3486842105263157,0.00928845875018124,0.2526829268292683,0.06418146341463414,3.086879271070615,2.849339407744875,1.1291571753986331,2.549020501138952,1.793621867881549,3.086879271070615,soaring
Enicurus_schistaceus,90.0,63.9,24.4,121.0,27.6,1.4084507042253522,0.011640088464672332,0.2711111111111111,0.07482666666666665,3.0813667425968108,3.066469248291572,0.8756264236902053,2.7652847380410024,2.0315717539863325,3.0813667425968108,soaring
Ramphiculus_meridionalis,166.2,121.3,44.9,132.7,27.0,1.370156636438582,0.010325219566228953,0.27015643802647415,0.07294223826714802,3.0810478359908884,3.0378359908883827,0.9688154897494303,2.696947608200455,1.4023006833712983,3.0810478359908884,soaring
Ithaginis_cruentus,195.7,145.0,48.7,142.5,25.1,1.349655172413793,0.009471264367816092,0.24885028104241189,0.062461420541645385,3.0792710706150346,2.805899772209567,1.1538268792710704,2.52250569476082,1.2106833712984058,3.0792710706150346,soaring
Tigrisoma_fasciatum,310.6,221.9,83.8,122.8,27.4,1.3997296079315007,0.01139844957598942,0.2698003863490019,0.07392530585962652,3.078587699316629,3.049886104783599,0.90127562642369,2.7460136674259683,1.107972665148064,3.078587699316629,soaring
Lamprotornis_unicolor,123.2,92.8,30.8,162.7,25.0,1.3275862068965518,0.008159718542695463,0.25,0.0625,3.076605922551253,2.8106833712984054,1.2065831435079728,2.4871753986332577,1.6038268792710706,3.076605922551253,soaring
Ducula_chalconota,211.8,157.5,55.5,144.8,26.0,1.3447619047619048,0.00928702972901868,0.2620396600566572,0.06813031161473088,3.0759453302961273,2.9433485193621873,1.0842141230068334,2.5984510250569475,1.2374715261959,3.0759453302961273,soaring
Amazona_brasiliensis,212.3,150.2,50.3,118.2,25.0,1.4134487350199736,0.011958111125380486,0.23692887423457368,0.05923221855864342,3.0753075170842825,2.7133029612756263,1.0716628701594535,2.5634168564920277,1.0900227790432802,3.0753075170842825,soaring
Caliechthrus_leucolophus,174.0,131.2,42.8,162.8,24.5,1.3262195121951221,0.008146311499970036,0.24597701149425286,0.06026436781609194,3.07248291571754,2.7615261958997723,1.2467198177676537,2.4488382687927106,1.2736902050113896,3.07248291571754,soaring
Cacicus_latirostris,188.0,119.7,49.3,109.4,29.1,1.5705931495405179,0.014356427326695776,0.2622340425531915,0.07631010638297873,3.0681548974943054,3.0561731207289293,0.6760820045558086,2.915717539863326,1.2901594533029612,3.0681548974943054,soaring
Lamprotornis_australis,176.4,132.3,46.7,153.5,26.1,1.3333333333333333,0.008686210640608033,0.26473922902494335,0.06909693877551022,3.0674715261959,2.9660592255125287,1.1010250569476083,2.590432801822323,1.36250569476082,3.0674715261959,soaring
Jacamerops_aureus,114.6,83.9,29.8,130.8,26.3,1.3659117997616208,0.010442750762703523,0.2600349040139616,0.06838917975567191,3.0670615034168565,2.9404783599088837,1.029589977220957,2.6379498861047836,1.7057175398633255,3.0670615034168565,soaring
Dacelo_leachii,196.1,141.8,53.1,125.1,27.3,1.3829337094499294,0.01105462597481958,0.2707802141764406,0.07392299847016828,3.0670159453302963,3.052733485193622,0.9300911161731207,2.7259225512528475,1.304031890660592,3.0670159453302963,soaring
