ID,Species,FlightCategory,DatFilename,CpFilename,AspectRatio,PointednessIndex,HandWingIndex,EfficiencyIndex,WingLoadingProxy,MaxThickness,MaxThicknessPos,MaxCamber,MaxCamberPos,WingLength_mm,Secondary1_mm,KippsDistance_mm,TailLength_mm,EstimatedReynolds,LERadius,LEDroop
5088,Amytornis_merrotsyi,maneuvering,airfoil_05088_Amytornis_merrotsyi_AR1.16.dat,cp_05088_Amytornis_merrotsyi_AR1.16.csv,1.164092664092664,0.1028192371475953,10.7,0.0110016583747927,0.0163038188248272,0.20836816572428185,0.27607320404391966,0.06079728198556926,0.35175879396984927,60.3,51.8,6.2,71.4,10000.0,0.037160672968490883,0.005860000000000001
5089,Amytornis_modestus,maneuvering,airfoil_05089_Amytornis_modestus_AR1.08.dat,cp_05089_Amytornis_modestus_AR1.08.csv,1.083623693379791,0.0980707395498392,9.6,0.0094147909967845,0.0146832478777749,0.20974118704776806,0.27666058279054623,0.06094671870208299,0.35175879396984927,62.2,57.4,6.1,73.8,10000.0,0.037353597427652735,0.006080000000000001
5090,Amytornis_purnelli,maneuvering,airfoil_05090_Amytornis_purnelli_AR1.09.dat,cp_05090_Amytornis_purnelli_AR1.09.csv,1.085409252669039,0.0622950819672131,6.3,0.0039245901639344,0.0137917312918556,0.21388174152997053,0.27861589577596146,0.06136293529445409,0.35678391959798994,61.0,56.2,3.8,78.7,10000.0,0.03829838360655738,0.00674
5091,Amytornis_striatus,maneuvering,airfoil_05091_Amytornis_striatus_AR1.06.dat,cp_05091_Amytornis_striatus_AR1.06.csv,1.0587188612099645,0.0773109243697478,7.5,0.005798319327731,0.0129112056245117,0.21237444850597714,0.27788686968762877,0.0612159074381597,0.35678391959798994,59.5,56.2,4.6,82.0,10000.0,0.03792071428571429,0.006500000000000001
5092,Amytornis_textilis,maneuvering,airfoil_05092_Amytornis_textilis_AR1.12.dat,cp_05092_Amytornis_textilis_AR1.12.csv,1.1236933797909407,0.0945736434108527,9.6,0.0090790697674418,0.0124440019910403,0.2097454174323991,0.27669196005391433,0.06094681899275817,0.35175879396984927,64.5,57.4,6.1,90.3,10000.0,0.0374130480620155,0.006080000000000001
5093,Amytornis_woodwardi,maneuvering,airfoil_05093_Amytornis_woodwardi_AR1.06.dat,cp_05093_Amytornis_woodwardi_AR1.06.csv,1.0582386363636362,0.061744966442953,6.1,0.0037664429530201,0.0102443236821261,0.2132926946221616,0.27871988133561726,0.06135873897313594,0.35678391959798994,74.5,70.4,4.6,103.3,11368.30831642819,0.0383281355704698,0.0067800000000000004
5094,Chenorhamphus_grayi,maneuvering,airfoil_05094_Chenorhamphus_grayi_AR1.14.dat,cp_05094_Chenorhamphus_grayi_AR1.14.csv,1.1369863013698631,0.1187607573149741,12.0,0.0142512908777969,0.0218651211801896,0.20673202993700132,0.27528634756810794,0.060613337711562715,0.35175879396984927,58.1,51.1,6.9,52.0,10000.0,0.03675706712564544,0.005600000000000001
5095,Clytomyias_insignis,maneuvering,airfoil_05095_Clytomyias_insignis_AR1.11.dat,cp_05095_Clytomyias_insignis_AR1.11.csv,1.1117764471057885,0.1059245960502693,10.6,0.0112280071813285,0.0157030571625111,0.20848873850491964,0.2760948664525567,0.06081099364834881,0.35175879396984927,55.7,50.1,5.9,70.8,10000.0,0.03711808186714542,0.005880000000000001
5096,Malurus_alboscapulatus,maneuvering,airfoil_05096_Malurus_alboscapulatus_AR1.12.dat,cp_05096_Malurus_alboscapulatus_AR1.12.csv,1.1176470588235292,0.097165991902834,9.8,0.0095222672064777,0.0245098039215686,0.2094937421213334,0.2765696508110824,0.060920005893525864,0.35175879396984927,49.4,44.2,4.8,45.6,10000.0,0.03734857813765182,0.006040000000000001
5097,Malurus_amabilis,maneuvering,airfoil_05097_Malurus_amabilis_AR1.16.dat,cp_05097_Malurus_amabilis_AR1.16.csv,1.1566820276497698,0.1155378486055776,11.8,0.0136334661354581,0.0202571283301185,0.2069847440397053,0.2754143144346439,0.06064215446800292,0.35175879396984927,50.2,43.4,5.8,57.1,10000.0,0.03683225657370518,0.005640000000000001
5098,Malurus_assimilis,maneuvering,airfoil_05098_Malurus_assimilis_AR1.13.dat,cp_05098_Malurus_assimilis_AR1.13.csv,1.1273584905660377,0.1380753138075313,13.5,0.0186401673640167,0.0173173347245167,0.2048417501109887,0.2743701772242618,0.06039159290437142,0.35175879396984927,47.8,42.4,6.6,65.1,10000.0,0.03627571966527197,0.0053
5099,Malurus_coronatus,maneuvering,airfoil_05099_Malurus_coronatus_AR1.16.dat,cp_05099_Malurus_coronatus_AR1.16.csv,1.1587982832618025,0.1277777777777778,12.9,0.0164833333333333,0.015617227537221,0.20560114237573424,0.27475971974308094,0.06048157827177759,0.35175879396984927,54.0,46.6,6.9,74.2,10000.0,0.03651197777777778,0.00542
5100,Malurus_cyaneus,maneuvering,airfoil_05100_Malurus_cyaneus_AR1.18.dat,cp_05100_Malurus_cyaneus_AR1.18.csv,1.181818181818182,0.1439842209072978,14.6,0.0210216962524654,0.0194058814748469,0.20346463393645783,0.2737723868466385,0.060221777986975415,0.35175879396984927,50.7,42.9,7.3,60.9,10000.0,0.03606306824457594,0.00508
5101,Malurus_cyanocephalus,maneuvering,airfoil_05101_Malurus_cyanocephalus_AR1.11.dat,cp_05101_Malurus_cyanocephalus_AR1.11.csv,1.109615384615385,0.1005199306759098,10.0,0.0100519930675909,0.0190655564366904,0.20924112043391455,0.27644050829347655,0.06089299059343783,0.35175879396984927,57.7,52.0,5.8,58.2,10000.0,0.03727116117850954,0.006000000000000001
5102,Malurus_elegans,maneuvering,airfoil_05102_Malurus_elegans_AR1.14.dat,cp_05102_Malurus_elegans_AR1.14.csv,1.1415525114155252,0.11,11.1,0.0122099999999999,0.0150799539156608,0.20786209938681396,0.2758106761036784,0.06074143264539432,0.35175879396984927,50.0,43.8,5.5,75.7,10000.0,0.036997800000000004,0.00578
5103,Malurus_lamberti,maneuvering,airfoil_05103_Malurus_lamberti_AR1.17.dat,cp_05103_Malurus_lamberti_AR1.17.csv,1.1658536585365853,0.1150627615062761,11.8,0.0135774058577405,0.0153603907580577,0.20698531874542786,0.2754185770949899,0.06064216754350639,0.35175879396984927,47.8,41.0,5.5,75.9,10000.0,0.036840333054393305,0.005640000000000001
5104,Malurus_leucopterus,maneuvering,airfoil_05104_Malurus_leucopterus_AR1.21.dat,cp_05104_Malurus_leucopterus_AR1.21.csv,1.2061855670103092,0.1175213675213675,12.4,0.0145726495726495,0.0203061543267728,0.20623582313511915,0.2750993684079611,0.060555372235263916,0.35175879396984927,46.8,38.8,5.5,59.4,10000.0,0.03673733675213675,0.005520000000000001
5105,Malurus_melanocephalus,maneuvering,airfoil_05105_Malurus_melanocephalus_AR1.07.dat,cp_05105_Malurus_melanocephalus_AR1.07.csv,1.0725388601036268,0.1159420289855072,10.8,0.0125217391304347,0.0201226803021318,0.20822795572062489,0.275905936556232,0.06078306974998937,0.35175879396984927,41.4,38.6,4.8,53.3,10000.0,0.03692738550724638,0.005840000000000001
5106,Malurus_pulcherrimus,maneuvering,airfoil_05106_Malurus_pulcherrimus_AR1.14.dat,cp_05106_Malurus_pulcherrimus_AR1.14.csv,1.1412037037037035,0.1217038539553752,12.3,0.0149695740365111,0.0157190592796653,0.2063551995719366,0.2751113664228016,0.06056982596107516,0.35175879396984927,49.3,43.2,6.0,72.6,10000.0,0.036676434482758626,0.005540000000000001
5107,Malurus_splendens,maneuvering,airfoil_05107_Malurus_splendens_AR1.13.dat,cp_05107_Malurus_splendens_AR1.13.csv,1.1348314606741574,0.1227722772277227,12.3,0.0151009900990099,0.0188823870328478,0.2063539071163646,0.2751017801268942,0.060569796848986945,0.35175879396984927,50.5,44.5,6.2,60.1,10000.0,0.036658271287128716,0.005540000000000001
5108,Sipodotus_wallacii,maneuvering,airfoil_05108_Sipodotus_wallacii_AR1.13.dat,cp_05108_Sipodotus_wallacii_AR1.13.csv,1.134259259259259,0.1061224489795918,10.8,0.0114612244897959,0.0226851851851851,0.20823983431895027,0.2759940415255449,0.06078334495028553,0.35175879396984927,49.0,43.2,5.2,50.0,10000.0,0.03709431836734694,0.005840000000000001
5109,Stipiturus_malachurus,maneuvering,airfoil_05109_Stipiturus_malachurus_AR1.16.dat,cp_05109_Stipiturus_malachurus_AR1.16.csv,1.1625344352617082,0.1658767772511848,16.1,0.0267061611374407,0.0121986824266706,0.20156878906903822,0.27283308571739695,0.059980365425744024,0.35175879396984927,42.2,36.3,7.0,95.3,10000.0,0.035537894786729855,0.00478
5110,Stipiturus_mallee,maneuvering,airfoil_05110_Stipiturus_mallee_AR1.10.dat,cp_05110_Stipiturus_mallee_AR1.10.csv,1.1019830028328612,0.0899742930591259,9.1,0.0081876606683804,0.0132769036485886,0.21037221988487217,0.2769808514472001,0.06101280871520215,0.35175879396984927,38.9,35.3,3.5,83.0,10000.0,0.03754223701799486,0.0061800000000000015
5111,Stipiturus_ruficeps,maneuvering,airfoil_05111_Stipiturus_ruficeps_AR1.14.dat,cp_05111_Stipiturus_ruficeps_AR1.14.csv,1.135135135135135,0.1111111111111111,11.2,0.0124444444444444,0.0160784013475231,0.2077363946407345,0.2757511819383928,0.06072737667496692,0.35175879396984927,37.8,33.3,4.2,70.6,10000.0,0.036968711111111115,0.00576
5112,Megalampitta_gigantea,maneuvering,airfoil_05112_Megalampitta_gigantea_AR1.18.dat,cp_05112_Megalampitta_gigantea_AR1.18.csv,1.178082191780822,0.1511627906976744,15.0,0.0226744186046511,0.0103795787822098,0.1975101763952699,0.2735098785833755,0.05997621262233485,0.35175879396984927,129.0,109.5,19.5,113.5,23021.39006426307,0.03590023255813954,0.005
5113,Melampitta_lugubris,maneuvering,airfoil_05113_Melampitta_lugubris_AR1.07.dat,cp_05113_Melampitta_lugubris_AR1.07.csv,1.0654685494223362,0.0638554216867469,6.4,0.0040867469879518,0.0178171998231159,0.21202040908266898,0.27855237096244706,0.06129291619827951,0.35678391959798994,83.0,77.9,5.3,59.8,13042.606708710538,0.038261657831325305,0.00672
5114,Melanocharis_arfakiana,maneuvering,airfoil_05114_Melanocharis_arfakiana_AR1.16.dat,cp_05114_Melanocharis_arfakiana_AR1.16.csv,1.1607142857142858,0.1384615384615384,13.8,0.0191076923076923,0.0290178571428571,0.20446773047009967,0.2742181372971912,0.06034611770235866,0.35175879396984927,58.5,50.4,8.1,40.0,10000.0,0.03623855384615385,0.005240000000000001
5115,Melanocharis_longicauda,generalist,airfoil_05115_Melanocharis_longicauda_AR1.25.dat,cp_05115_Melanocharis_longicauda_AR1.25.csv,1.2481481481481482,0.2032640949554895,20.2,0.0410593471810088,0.0219744392279603,0.19639677307959158,0.2704671134463911,0.05927384125860755,0.34673366834170855,67.4,54.0,13.7,56.8,10015.317021433486,0.03448411038575668,0.003960000000000001
5116,Melanocharis_nigra,generalist,airfoil_05116_Melanocharis_nigra_AR1.22.dat,cp_05116_Melanocharis_nigra_AR1.22.csv,1.2244094488188977,0.1832797427652733,18.3,0.033540192926045,0.0284085718983502,0.19880345325074267,0.27158739288150324,0.0596110677582251,0.34673366834170855,62.2,50.8,11.4,43.1,10000.0,0.035017644372990354,0.004340000000000001
5117,Melanocharis_striativentris,generalist,airfoil_05117_Melanocharis_striativentr_AR1.23.dat,cp_05117_Melanocharis_striativentr_AR1.23.csv,1.2278260869565216,0.1855524079320113,18.5,0.0343271954674221,0.0215408085430968,0.19815818995787718,0.27146795195784,0.05956326530166681,0.34673366834170855,70.6,57.5,13.1,57.0,10619.839771443432,0.034958609065155806,0.004300000000000001
5118,Melanocharis_versteri,maneuvering,airfoil_05118_Melanocharis_versteri_AR1.16.dat,cp_05118_Melanocharis_versteri_AR1.16.csv,1.1636363636363636,0.153125,15.1,0.023121875,0.0161168471417778,0.2028306127082668,0.2734427480446429,0.0601423711246656,0.35175879396984927,64.0,55.0,9.8,72.2,10000.0,0.035856675,0.004980000000000001
5119,Oedistoma_iliolophus,maneuvering,airfoil_05119_Oedistoma_iliolophus_AR1.20.dat,cp_05119_Oedistoma_iliolophus_AR1.20.csv,1.204,0.1694352159468438,17.0,0.0288039867109634,0.0375077881619937,0.2000359341571446,0.2723554343433787,0.059818255990391644,0.34673366834170855,60.2,50.0,10.2,32.1,10641.600292961424,0.03538560132890366,0.0046
5120,Oedistoma_pygmaeum,maneuvering,airfoil_05120_Oedistoma_pygmaeum_AR1.14.dat,cp_05120_Oedistoma_pygmaeum_AR1.14.csv,1.1393034825870645,0.1222707423580786,12.2,0.0149170305676855,0.0476696017818855,0.20647894347033346,0.2751558049446092,0.060584332774557645,0.35175879396984927,45.8,40.2,5.6,23.9,10000.0,0.03667699737991267,0.005560000000000001
5121,Rhamphocharis_crassirostris,generalist,airfoil_05121_Rhamphocharis_crassirostr_AR1.28.dat,cp_05121_Rhamphocharis_crassirostr_AR1.28.csv,1.275229357798165,0.2158273381294964,21.5,0.0464028776978417,0.0242439041406495,0.19450381358408356,0.2697105681438324,0.05902552065212759,0.34673366834170855,69.5,54.5,15.0,52.6,10411.046907382022,0.03413793525179856,0.0037000000000000006
5122,Rhamphocharis_piperata,generalist,airfoil_05122_Rhamphocharis_piperata_AR1.28.dat,cp_05122_Rhamphocharis_piperata_AR1.28.csv,1.275229357798165,0.2158273381294964,21.5,0.0464028776978417,0.0242439041406495,0.19450381358408356,0.2697105681438324,0.05902552065212759,0.34673366834170855,69.5,54.5,15.0,52.6,10411.046907382022,0.03413793525179856,0.0037000000000000006
5123,Toxorhamphus_novaeguineae,generalist,airfoil_05123_Toxorhamphus_novaeguineae_AR1.25.dat,cp_05123_Toxorhamphus_novaeguineae_AR1.25.csv,1.2549019607843137,0.1796875,18.4,0.0330625,0.0327650642502431,0.1982156825766651,0.2715700989782144,0.05957828431652075,0.34673366834170855,64.0,51.0,11.5,38.3,10741.50851103839,0.0350685125,0.004320000000000001
5124,Toxorhamphus_poliopterus,generalist,airfoil_05124_Toxorhamphus_poliopterus_AR1.26.dat,cp_05124_Toxorhamphus_poliopterus_AR1.26.csv,1.2575757575757578,0.1912650602409638,19.4,0.0371054216867469,0.0336250202560363,0.196565551381226,0.27097097216812804,0.059389577851347186,0.34673366834170855,66.4,52.8,12.7,37.4,11398.18956368608,0.03476969397590362,0.004120000000000001
5125,Melanopareia_elegans,maneuvering,airfoil_05125_Melanopareia_elegans_AR1.07.dat,cp_05125_Melanopareia_elegans_AR1.07.csv,1.066265060240964,0.0508474576271186,4.7,0.0023898305084745,0.0184156314376677,0.21587968917511569,0.27951100590030764,0.06154715858026481,0.35678391959798994,53.1,49.8,2.7,57.9,10000.0,0.03865619322033898,0.007060000000000001
5126,Melanopareia_maranonica,maneuvering,airfoil_05126_Melanopareia_maranonica_AR1.08.dat,cp_05126_Melanopareia_maranonica_AR1.08.csv,1.0847145488029466,0.0848896434634974,8.3,0.0070458404074702,0.0148999251209195,0.21137202641254088,0.2774226717020829,0.061115293321323066,0.35175879396984927,58.9,54.3,5.0,72.8,10000.0,0.03771027606112055,0.00634
5127,Melanopareia_maximiliani,maneuvering,airfoil_05127_Melanopareia_maximiliani_AR1.08.dat,cp_05127_Melanopareia_maximiliani_AR1.08.csv,1.0764462809917357,0.0671785028790787,6.7,0.0045009596928982,0.0148886069293462,0.213379558302202,0.27837398045266004,0.061314652743768704,0.35678391959798994,52.1,48.4,3.5,72.3,10000.0,0.038174565451055666,0.00666
5128,Melanopareia_torquata,maneuvering,airfoil_05128_Melanopareia_torquata_AR1.07.dat,cp_05128_Melanopareia_torquata_AR1.07.csv,1.0729166666666667,0.0854368932038835,8.6,0.0073475728155339,0.017911797440178,0.21099879057152116,0.27726918699730424,0.06107722838156214,0.35175879396984927,51.5,48.0,4.4,59.9,10000.0,0.03767037281553398,0.006280000000000001
5129,Acanthagenys_rufogularis,soaring,airfoil_05129_Acanthagenys_rufogularis_AR1.34.dat,cp_05129_Acanthagenys_rufogularis_AR1.34.csv,1.3417874396135263,0.225022502250225,23.2,0.0522052205220522,0.0120447705530837,0.18844849417122217,0.268786143082709,0.0585678705825403,0.34673366834170855,111.1,82.8,25.0,111.4,18965.40082509435,0.03380821746174617,0.003360000000000001
5130,Acanthorhynchus_superciliosus,maneuvering,airfoil_05130_Acanthorhynchus_supercili_AR1.22.dat,cp_05130_Acanthorhynchus_supercili_AR1.22.csv,1.2235528942115768,0.1549755301794453,15.9,0.0246411092985318,0.022533202471668,0.20183130592902462,0.2730299455269489,0.060013408783272146,0.35175879396984927,61.3,50.1,9.5,54.3,10000.0,0.03574361598694943,0.0048200000000000005
5131,Acanthorhynchus_tenuirostris,generalist,airfoil_05131_Acanthorhynchus_tenuirost_AR1.20.dat,cp_05131_Acanthorhynchus_tenuirost_AR1.20.csv,1.2014652014652014,0.2164634146341463,20.6,0.0445914634146341,0.0210414220922101,0.19589104129797258,0.2701505847480557,0.05920094308981097,0.34673366834170855,65.6,54.6,14.2,57.1,10000.0,0.03421892195121951,0.00388
5132,Anthochaera_carunculata,soaring,airfoil_05132_Anthochaera_carunculata_AR1.34.dat,cp_05132_Anthochaera_carunculata_AR1.34.csv,1.3411458333333333,0.258252427184466,25.6,0.0661126213592233,0.0082178053513071,0.18259707327620708,0.2672993950913279,0.057990198235318924,0.3417085427135678,154.5,115.2,39.9,163.2,29143.356963852257,0.03299850873786408,0.00288
5133,Anthochaera_chrysoptera,soaring,airfoil_05133_Anthochaera_chrysoptera_AR1.29.dat,cp_05133_Anthochaera_chrysoptera_AR1.29.csv,1.2919999999999998,0.1911764705882353,19.8,0.0378529411764705,0.0092616487455197,0.19146046561113605,0.27077366759579086,0.059164422176223426,0.34673366834170855,129.2,100.0,24.7,139.5,23067.86963868017,0.0347304,0.00404
5134,Anthochaera_lunulata,soaring,airfoil_05134_Anthochaera_lunulata_AR1.25.dat,cp_05134_Anthochaera_lunulata_AR1.25.csv,1.2535934291581108,0.208026208026208,20.6,0.0428533988533988,0.0092243813771752,0.19092078592748474,0.27022628654271813,0.05903486661964878,0.34673366834170855,122.1,97.4,25.4,135.9,21433.325254881842,0.03436235446355446,0.00388
5135,Anthochaera_paradoxa,soaring,airfoil_05135_Anthochaera_paradoxa_AR1.35.dat,cp_05135_Anthochaera_paradoxa_AR1.35.csv,1.3531626506024097,0.2237061769616027,23.2,0.0518998330550918,0.0057926483330582,0.18434350131036872,0.26879795364885234,0.058430603124112745,0.34673366834170855,179.7,132.8,40.2,233.6,35559.716790577426,0.03383059499165276,0.003360000000000001
5136,Anthochaera_phrygia,diving,airfoil_05136_Anthochaera_phrygia_AR1.36.dat,cp_05136_Anthochaera_phrygia_AR1.36.csv,1.355911330049261,0.2670299727520436,26.6,0.0710299727520436,0.013949705041659,0.18421644264861858,0.26672539106721876,0.05787783159973706,0.3417085427135678,110.1,81.2,29.4,97.2,18745.03567208217,0.03274729046321526,0.00268
5137,Anthornis_melanura,generalist,airfoil_05137_Anthornis_melanura_AR1.19.dat,cp_05137_Anthornis_melanura_AR1.19.csv,1.1900826446280994,0.199074074074074,19.1,0.0380231481481481,0.0148204563465516,0.19571555541327407,0.27104948132962786,0.05940194438927591,0.34673366834170855,86.4,72.6,17.2,80.3,13728.29548540457,0.03466754074074074,0.0041800000000000006
5138,Ashbyia_lovensis,generalist,airfoil_05138_Ashbyia_lovensis_AR1.26.dat,cp_05138_Ashbyia_lovensis_AR1.26.csv,1.257191201353638,0.2113055181695827,21.0,0.0443741588156123,0.0316672846688573,0.19380965599514477,0.2699987639052493,0.05907443585766066,0.34673366834170855,74.3,59.1,15.7,39.7,12751.188175371859,0.0342658061911171,0.003800000000000001
5139,Bolemoreus_frenatus,generalist,airfoil_05139_Bolemoreus_frenatus_AR1.26.dat,cp_05139_Bolemoreus_frenatus_AR1.26.csv,1.2620253164556965,0.19358074222668,19.6,0.0379418254764292,0.0150959966083217,0.19389877441648518,0.27085114528136733,0.05927331827598299,0.34673366834170855,99.7,79.0,19.3,83.6,16494.028874611122,0.03470992738214644,0.00408
5140,Bolemoreus_hindwoodi,maneuvering,airfoil_05140_Bolemoreus_hindwoodi_AR1.09.dat,cp_05140_Bolemoreus_hindwoodi_AR1.09.csv,1.0860759493670886,0.2249417249417249,19.6,0.044088578088578,0.0156947391527035,0.19511803750568366,0.2705697627356712,0.05931444092549874,0.34673366834170855,85.8,79.0,19.3,69.2,13606.643554553959,0.03417679067599068,0.00408
5141,Caligavis_chrysops,generalist,airfoil_05141_Caligavis_chrysops_AR1.26.dat,cp_05141_Caligavis_chrysops_AR1.26.csv,1.2596774193548386,0.1920614596670934,19.5,0.0374519846350832,0.0187731359069275,0.19606539108257925,0.27091430171458286,0.05935927113424477,0.34673366834170855,78.1,62.0,15.0,67.1,12070.340144876052,0.03474595518565941,0.0041
5142,Caligavis_obscura,maneuvering,airfoil_05142_Caligavis_obscura_AR1.17.dat,cp_05142_Caligavis_obscura_AR1.17.csv,1.1684636118598382,0.1614763552479815,15.8,0.025513264129181,0.0162512324319866,0.19984904936405581,0.2730211425346049,0.0599592456780227,0.35175879396984927,86.7,74.2,14.0,71.9,13789.224848714672,0.035643301960784315,0.0048400000000000006
5143,Caligavis_subfrenata,generalist,airfoil_05143_Caligavis_subfrenata_AR1.22.dat,cp_05143_Caligavis_subfrenata_AR1.22.csv,1.215736040609137,0.1774530271398747,17.7,0.0314091858037578,0.0139739774782659,0.1966250718129337,0.27193682151619564,0.059616245451033764,0.34673366834170855,95.8,78.8,17.0,87.0,15669.565642070762,0.03517789853862213,0.00446
5144,Certhionyx_variegatus,diving,airfoil_05144_Certhionyx_variegatus_AR1.42.dat,cp_05144_Certhionyx_variegatus_AR1.42.csv,1.4180602006688965,0.2653301886792453,27.4,0.0727004716981132,0.022473220295862,0.1854064018853239,0.266344443305844,0.0577811276876224,0.3417085427135678,84.8,59.8,22.5,63.1,13404.505327793777,0.03269458679245283,0.002520000000000001
5145,Cissomela_pectoralis,generalist,airfoil_05145_Cissomela_pectoralis_AR1.29.dat,cp_05145_Cissomela_pectoralis_AR1.29.csv,1.289827255278311,0.2053571428571428,21.0,0.043125,0.0306372269662306,0.19475491035125403,0.27005213496837505,0.05910591624885063,0.34673366834170855,67.2,52.1,13.8,42.1,11045.63496457424,0.03436692857142857,0.003800000000000001
5146,Conopophila_albogularis,generalist,airfoil_05146_Conopophila_albogularis_AR1.23.dat,cp_05146_Conopophila_albogularis_AR1.23.csv,1.2340823970037456,0.1866464339908952,18.8,0.0350895295902883,0.0282398717849827,0.1979526727477888,0.2713095613700467,0.05951661743885224,0.34673366834170855,65.9,53.4,12.3,43.7,10346.58051306386,0.03490941062215479,0.004240000000000001
5147,Conopophila_rufogularis,generalist,airfoil_05147_Conopophila_rufogularis_AR1.31.dat,cp_05147_Conopophila_rufogularis_AR1.31.csv,1.31203007518797,0.1762177650429799,18.8,0.0331289398280802,0.0296169317198187,0.19733556903598123,0.27140313131469573,0.05949589290247596,0.34673366834170855,69.8,53.2,12.3,44.3,11393.551222655444,0.03508669799426934,0.004240000000000001
5148,Conopophila_whitei,maneuvering,airfoil_05148_Conopophila_whitei_AR1.19.dat,cp_05148_Conopophila_whitei_AR1.19.csv,1.1903846153846154,0.1663974151857835,16.5,0.0274555735056542,0.028275169011511,0.20106942441449752,0.2726303149257455,0.059914453204507404,0.35175879396984927,61.9,52.0,10.3,42.1,10000.0,0.035488243941841684,0.0047
5149,Entomyzon_albipennis,diving,airfoil_05149_Entomyzon_albipennis_AR1.31.dat,cp_05149_Entomyzon_albipennis_AR1.31.csv,1.3103448275862069,0.2644736842105263,25.7,0.0679697368421052,0.0113745210727969,0.1826041139664023,0.26719405077270086,0.05797406814141427,0.3417085427135678,152.0,116.0,40.2,115.2,28526.175958967073,0.032882547368421056,0.0028600000000000006
5150,Entomyzon_cyanotis,diving,airfoil_05150_Entomyzon_cyanotis_AR1.30.dat,cp_05150_Entomyzon_cyanotis_AR1.30.csv,1.2974137931034482,0.267109634551495,25.7,0.0686471760797342,0.0106695213248638,0.1826858856992981,0.26717040003369147,0.0579768299020874,0.3417085427135678,150.5,116.0,40.2,121.6,28157.596818225094,0.032837736212624584,0.0028600000000000006
5151,Epthianura_albifrons,diving,airfoil_05151_Epthianura_albifrons_AR1.31.dat,cp_05151_Epthianura_albifrons_AR1.31.csv,1.306122448979592,0.2272727272727272,22.9,0.0520454545454545,0.0310242861990401,0.19192772320213125,0.2689145277905438,0.05873030133222716,0.34673366834170855,70.4,53.9,16.0,42.1,11788.009688120006,0.03380056363636364,0.0034200000000000007
5152,Epthianura_aurifrons,generalist,airfoil_05152_Epthianura_aurifrons_AR1.26.dat,cp_05152_Epthianura_aurifrons_AR1.26.csv,1.2635814889336014,0.2038216560509554,20.5,0.0417834394904458,0.0343364535036304,0.19556655287029148,0.270313536224252,0.059204043413021434,0.34673366834170855,62.8,49.7,12.8,36.8,10737.279518881774,0.03444403184713376,0.0039000000000000007
5153,Epthianura_crocea,generalist,airfoil_05153_Epthianura_crocea_AR1.24.dat,cp_05153_Epthianura_crocea_AR1.24.csv,1.2389937106918238,0.1675126903553299,17.1,0.0286446700507614,0.0322654612159329,0.2003197848226159,0.27232315910888566,0.059815240396490776,0.34673366834170855,59.1,47.7,9.9,38.4,10000.0,0.035408084263959395,0.00458
5154,Epthianura_tricolor,diving,airfoil_05154_Epthianura_tricolor_AR1.31.dat,cp_05154_Epthianura_tricolor_AR1.31.csv,1.3134920634920637,0.2477341389728096,24.6,0.0609425981873111,0.0335074505992873,0.19003138822369858,0.26788901771390516,0.05840060491301293,0.34673366834170855,66.2,50.4,16.4,39.2,11335.044024196128,0.03327931963746224,0.00308
5155,Foulehaio_carunculatus,generalist,airfoil_05155_Foulehaio_carunculatus_AR1.20.dat,cp_05155_Foulehaio_carunculatus_AR1.20.csv,1.197352587244284,0.1919597989949749,18.6,0.0357045226130653,0.0147821307067195,0.19516620201336138,0.27136093757454627,0.059450336499539874,0.34673366834170855,99.5,83.1,19.1,81.0,16451.48321927189,0.034839483417085426,0.00428
5156,Foulehaio_procerior,maneuvering,airfoil_05156_Foulehaio_procerior_AR1.01.dat,cp_05156_Foulehaio_procerior_AR1.01.csv,1.01323706377858,0.2268408551068883,18.6,0.0421923990498812,0.0125090995528219,0.1965213104286688,0.2710479716048724,0.059496000656472814,0.34673366834170855,84.2,83.1,19.1,81.0,13283.592976132626,0.0342465054631829,0.00428
5157,Foulehaio_taviunensis,maneuvering,airfoil_05157_Foulehaio_taviunensis_AR1.01.dat,cp_05157_Foulehaio_taviunensis_AR1.01.csv,1.01323706377858,0.2268408551068883,18.6,0.0421923990498812,0.0125090995528219,0.1965213104286688,0.2710479716048724,0.059496000656472814,0.34673366834170855,84.2,83.1,19.1,81.0,13283.592976132626,0.0342465054631829,0.00428
5158,Gavicalis_fasciogularis,maneuvering,airfoil_05158_Gavicalis_fasciogularis_AR1.17.dat,cp_05158_Gavicalis_fasciogularis_AR1.17.csv,1.174807197943445,0.1608315098468271,15.9,0.0255722100656455,0.0146120298251672,0.19928395313961425,0.2729774034723416,0.059928233591070926,0.35175879396984927,91.4,77.8,14.7,80.4,14752.689085519552,0.03564406433260394,0.0048200000000000005
5159,Gavicalis_versicolor,generalist,airfoil_05159_Gavicalis_versicolor_AR1.27.dat,cp_05159_Gavicalis_versicolor_AR1.27.csv,1.274234693877551,0.1611611611611611,17.0,0.0273973973973973,0.0150797005192609,0.19716618936496075,0.2724296722784581,0.05972245601278883,0.34673366834170855,99.9,78.4,16.1,84.5,16536.603033243508,0.03552626026026026,0.0046
